Angle_deg,xs_mb_sr,Direct_mb_sr,Compound_mb_sr,xs_Rutherford,Nuc_interfer,beam_energy_MeV
162.0,7.53927,7.51324,0.02603039,4.0845,5.693446,17.8
164.0,7.612031,7.586,0.02603039,4.16731,5.785425,17.8
166.0,7.624461,7.59843,0.02603039,4.21268,5.814577,17.8
168.0,7.591101,7.56507,0.02603039,4.22768,5.79553,17.8
170.0,7.52762,7.50159,0.02603039,4.22048,5.744027,17.8
172.0,7.44972,7.42369,0.02603039,4.19966,5.675834,17.8
174.0,7.371931,7.3459,0.02603039,4.17344,5.605539,17.8
176.0,7.306721,7.28069,0.02603039,4.14902,5.54565,17.8
178.0,7.26361,7.23758,0.02603039,4.132,5.505718,17.8
180.0,7.24856,7.22253,0.02603039,4.12592,5.491725,17.8
0.0,2.8039e+28,2.8039e+28,0.01638934,1.0,0.0,18.5
2.0,17634300.0,17634300.0,0.01638934,1.00884,154520.2,18.5
4.0,1071050.0,1071050.0,0.01638934,0.979773,-22111.34,18.5
6.0,194679.0,194679.0,0.01638934,0.900654,-21473.92,18.5
8.0,54856.32,54856.3,0.01638934,0.800944,-13633.27,18.5
10.0,19914.12,19914.1,0.01638934,0.708567,-8190.658,18.5
12.0,8713.417,8713.4,0.01638934,0.64145,-4870.521,18.5
14.0,4459.947,4459.93,0.01638934,0.606656,-2891.743,18.5
16.0,2601.906,2601.89,0.01638934,0.60193,-1720.7,18.5
18.0,1674.266,1674.25,0.01638934,0.618281,-1033.671,18.5
20.0,1146.936,1146.92,0.01638934,0.643058,-636.6296,18.5
22.0,811.2734,811.257,0.01638934,0.663116,-412.1527,18.5
24.0,579.4604,579.444,0.01638934,0.667672,-288.4214,18.5
26.0,411.9954,411.979,0.01638934,0.650524,-221.3331,18.5
28.0,289.4514,289.435,0.01638934,0.611347,-184.0136,18.5
30.0,200.9254,200.909,0.01638934,0.555929,-160.4973,18.5
32.0,139.1764,139.16,0.01638934,0.495338,-141.7962,18.5
34.0,98.59529,98.5789,0.01638934,0.444182,-123.3752,18.5
36.0,74.39889,74.3825,0.01638934,0.41825,-103.4825,18.5
38.0,62.35959,62.3432,0.01638934,0.431909,-82.02173,18.5
40.0,58.75729,58.7409,0.01638934,0.495659,-59.78649,18.5
42.0,60.40639,60.39,0.01638934,0.61421,-37.94172,18.5
44.0,64.69169,64.6753,0.01638934,0.785373,-17.67897,18.5
46.0,69.58459,69.5682,0.01638934,0.999904,-0.006685874,18.5
48.0,73.62809,73.6117,0.01638934,1.24233,14.36196,18.5
50.0,75.89419,75.8778,0.01638934,1.4926,25.04722,18.5
52.0,75.91619,75.8998,0.01638934,1.7284,31.99338,18.5
54.0,73.60599,73.5896,0.01638934,1.9277,35.42266,18.5
56.0,69.16349,69.1471,0.01638934,2.07132,35.77247,18.5
58.0,62.98669,62.9703,0.01638934,2.14514,33.62418,18.5
60.0,55.58759,55.5712,0.01638934,2.14173,29.63306,18.5
62.0,47.51979,47.5034,0.01638934,2.06119,24.46525,18.5
64.0,39.31959,39.3032,0.01638934,1.91119,18.74623,18.5
66.0,31.46259,31.4462,0.01638934,1.70624,13.02287,18.5
68.0,24.33469,24.3183,0.01638934,1.46627,7.738367,18.5
70.0,18.21669,18.2003,0.01638934,1.21473,3.220197,18.5
72.0,13.28139,13.265,0.01638934,0.976374,-0.321379,18.5
74.0,9.598639,9.58225,0.01638934,0.775095,-2.785184,18.5
76.0,7.14823,7.13184,0.01638934,0.631837,-4.165178,18.5
78.0,5.836219,5.81983,0.01638934,0.562902,-4.531872,18.5
80.0,5.513869,5.49748,0.01638934,0.578721,-4.013813,18.5
82.0,5.996639,5.98025,0.01638934,0.683167,-2.781067,18.5
84.0,7.081989,7.0656,0.01638934,0.873429,-1.02627,18.5
86.0,8.564929,8.54854,0.01638934,1.14041,1.054534,18.5
88.0,10.25089,10.2345,0.01638934,1.46956,3.275407,18.5
90.0,11.96559,11.9492,0.01638934,1.8421,5.469965,18.5
92.0,13.56129,13.5449,0.01638934,2.23638,7.497343,18.5
94.0,14.92119,14.9048,0.01638934,2.62949,9.246633,18.5
96.0,15.96079,15.9444,0.01638934,2.99872,10.63826,18.5
98.0,16.62689,16.6105,0.01638934,3.32306,11.6234,18.5
100.0,16.89609,16.8797,0.01638934,3.58439,12.18229,18.5
102.0,16.77069,16.7543,0.01638934,3.76853,12.32049,18.5
104.0,16.27529,16.2589,0.01638934,3.86595,12.06538,18.5
106.0,15.45219,15.4358,0.01638934,3.87221,11.46165,18.5
108.0,14.35649,14.3401,0.01638934,3.78806,10.56656,18.5
110.0,13.05189,13.0355,0.01638934,3.61926,9.445657,18.5
112.0,11.60659,11.5902,0.01638934,3.37617,8.168792,18.5
114.0,10.08949,10.0731,0.01638934,3.073,6.806219,18.5
116.0,8.566519,8.55013,0.01638934,2.72703,5.425182,18.5
118.0,7.098459,7.08207,0.01638934,2.35753,4.087486,18.5
120.0,5.738309,5.72192,0.01638934,1.98472,2.847066,18.5
122.0,4.52984,4.51345,0.01638934,1.62863,1.748459,18.5
124.0,3.506489,3.4901,0.01638934,1.30801,0.8257075,18.5
126.0,2.690819,2.67443,0.01638934,1.03942,0.1020493,18.5
128.0,2.094519,2.07813,0.01638934,0.836276,-0.4100598,18.5
130.0,1.718859,1.70247,0.01638934,0.7083,-0.7078798,18.5
132.0,1.555479,1.53909,0.01638934,0.661028,-0.7976424,18.5
134.0,1.587649,1.57126,0.01638934,0.695643,-0.6946267,18.5
136.0,1.791679,1.77529,0.01638934,0.809036,-0.4229061,18.5
138.0,2.138619,2.12223,0.01638934,0.994112,-0.01266686,18.5
140.0,2.596019,2.57963,0.01638934,1.24032,0.5029954,18.5
142.0,3.129679,3.11329,0.01638934,1.53439,1.08999,18.5
144.0,3.705469,3.68908,0.01638934,1.86114,1.714502,18.5
146.0,4.290899,4.27451,0.01638934,2.20448,2.344454,18.5
148.0,4.856529,4.84014,0.01638934,2.54835,2.950775,18.5
150.0,5.377179,5.36079,0.01638934,2.87766,3.508585,18.5
152.0,5.832779,5.81639,0.01638934,3.17911,3.998059,18.5
154.0,6.20896,6.19257,0.01638934,3.44193,4.405042,18.5
156.0,6.497289,6.4809,0.01638934,3.65837,4.721282,18.5
158.0,6.695179,6.67879,0.01638934,3.82402,4.944357,18.5
160.0,6.805589,6.7892,0.01638934,3.93785,5.077339,18.5
162.0,6.836309,6.81992,0.01638934,4.00216,5.128155,18.5
164.0,6.79918,6.78279,0.01638934,4.02212,5.108733,18.5
166.0,6.709079,6.69269,0.01638934,4.00534,5.034046,18.5
168.0,6.582789,6.5664,0.01638934,3.96114,4.920947,18.5
170.0,6.43787,6.42148,0.01638934,3.89984,4.787066,18.5
172.0,6.29147,6.27508,0.01638934,3.83193,4.649616,18.5
174.0,6.159319,6.14293,0.01638934,3.76728,4.524368,18.5
176.0,6.054699,6.03831,0.01638934,3.71443,4.424652,18.5
178.0,5.98772,5.97133,0.01638934,3.67995,4.3606,18.5
180.0,5.964679,5.94829,0.01638934,3.66798,4.338531,18.5
0.0,2.783e+28,2.783e+28,0.01569291,1.0,0.0,18.57
2.0,17501400.0,17501400.0,0.01569291,1.00876,151980.8,18.57
4.0,1062410.0,1062410.0,0.01569291,0.979169,-22601.93,18.57
6.0,192994.0,192994.0,0.01569291,0.899567,-21547.0,18.57
8.0,54363.12,54363.1,0.01569291,0.799705,-13615.85,18.57
10.0,19738.32,19738.3,0.01569291,0.707589,-8156.856,18.57
12.0,8643.596,8643.58,0.01569291,0.64109,-4839.06,18.57
14.0,4430.125,4430.11,0.01569291,0.607127,-2866.742,18.57
16.0,2588.126,2588.11,0.01569291,0.603241,-1702.242,18.57
18.0,1666.996,1666.98,0.01569291,0.620222,-1020.745,18.57
20.0,1142.226,1142.21,0.01569291,0.645227,-628.0438,18.57
22.0,807.4837,807.468,0.01569291,0.664978,-406.8176,18.57
24.0,575.9847,575.969,0.01569291,0.668653,-285.4257,18.57
26.0,408.6707,408.655,0.01569291,0.650122,-219.9355,18.57
28.0,286.3027,286.287,0.01569291,0.609241,-183.6307,18.57
30.0,198.0397,198.024,0.01569291,0.552063,-160.6869,18.57
32.0,136.6417,136.626,0.01569291,0.489973,-142.2343,18.57
34.0,96.47469,96.459,0.01569291,0.437895,-123.84,18.57
36.0,72.71989,72.7042,0.01569291,0.411884,-103.8344,18.57
38.0,61.11569,61.1,0.01569291,0.426477,-82.18792,18.57
40.0,57.91309,57.8974,0.01569291,0.492212,-59.74574,18.57
42.0,59.90549,59.8898,0.01569291,0.613699,-37.70831,18.57
44.0,64.46529,64.4496,0.01569291,0.788512,-17.29033,18.57
46.0,69.55949,69.5438,0.01569291,1.00706,0.4876523,18.57
48.0,73.73399,73.7183,0.01569291,1.25347,14.91009,18.57
50.0,76.0687,76.053,0.01569291,1.50729,25.6015,18.57
52.0,76.1086,76.0929,0.01569291,1.74581,32.5136,18.57
54.0,73.77899,73.7633,0.01569291,1.94676,35.88065,18.57
56.0,69.2933,69.2776,0.01569291,2.09082,36.15161,18.57
58.0,63.06219,63.0465,0.01569291,2.16387,33.91895,18.57
60.0,55.60809,55.5924,0.01569291,2.15865,29.8475,18.57
62.0,47.49279,47.4771,0.01569291,2.07552,24.61043,18.57
64.0,39.25789,39.2422,0.01569291,1.92255,18.83819,18.57
66.0,31.38159,31.3659,0.01569291,1.71466,13.07966,18.57
68.0,24.25019,24.2345,0.01569291,1.4722,7.778115,18.57
70.0,18.14299,18.1273,0.01569291,1.21894,3.258755,18.57
72.0,13.22979,13.2141,0.01569291,0.979938,-0.2708504,18.57
74.0,9.576853,9.56116,0.01569291,0.7792,-2.713769,18.57
76.0,7.159823,7.14413,0.01569291,0.63768,-4.068102,18.57
78.0,5.880943,5.86525,0.01569291,0.571557,-4.408395,18.57
80.0,5.588133,5.57244,0.01569291,0.591018,-3.866964,18.57
82.0,6.094223,6.07853,0.01569291,0.69961,-2.616663,18.57
84.0,7.194913,7.17922,0.01569291,0.894143,-0.8518012,18.57
86.0,8.684373,8.66868,0.01569291,1.16512,1.230744,18.57
88.0,10.36799,10.3523,0.01569291,1.49764,3.445105,18.57
90.0,12.07209,12.0564,0.01569291,1.87259,5.625357,18.57
92.0,13.65029,13.6346,0.01569291,2.26811,7.631938,18.57
94.0,14.98739,14.9717,0.01569291,2.66114,9.355448,18.57
96.0,16.00069,15.985,0.01569291,3.02896,10.71812,18.57
98.0,16.63909,16.6234,0.01569291,3.35061,11.6731,18.57
100.0,16.88059,16.8649,0.01569291,3.60815,12.20213,18.57
102.0,16.72939,16.7137,0.01569291,3.78764,12.31256,18.57
104.0,16.21129,16.1956,0.01569291,3.87983,12.03294,18.57
106.0,15.36949,15.3538,0.01569291,3.88058,11.40888,18.57
108.0,14.25979,14.2441,0.01569291,3.79098,10.49829,18.57
110.0,12.94619,12.9305,0.01569291,3.61709,9.36702,18.57
112.0,11.49679,11.4811,0.01569291,3.36952,8.084795,18.57
114.0,9.980213,9.96452,0.01569291,3.06272,6.721602,18.57
116.0,8.461943,8.44625,0.01569291,2.71414,5.344217,18.57
118.0,7.002033,6.98634,0.01569291,2.34314,4.013721,18.57
120.0,5.652743,5.63705,0.01569291,1.96997,2.783287,18.57
122.0,4.457043,4.44135,0.01569291,1.61465,1.696666,18.57
124.0,3.447543,3.43185,0.01569291,1.29585,0.7870939,18.57
126.0,2.646053,2.63036,0.01569291,1.02997,0.07699478,18.57
128.0,2.063543,2.04785,0.01569291,0.830282,-0.421809,18.57
130.0,1.700653,1.68496,0.01569291,0.706282,-0.7072421,18.57
132.0,1.548503,1.53281,0.01569291,0.663277,-0.7861219,18.57
134.0,1.589953,1.57426,0.01569291,0.702207,-0.6742696,18.57
136.0,1.801013,1.78532,0.01569291,0.819719,-0.3960971,18.57
138.0,2.152553,2.13686,0.01569291,1.00848,0.0181001,18.57
140.0,2.612043,2.59635,0.01569291,1.25774,0.5352681,18.57
142.0,3.145313,3.12962,0.01569291,1.55402,1.121328,18.57
144.0,3.718343,3.70265,0.01569291,1.88202,1.742624,18.57
146.0,4.298813,4.28312,0.01569291,2.22552,2.367213,18.57
148.0,4.857553,4.84186,0.01569291,2.56841,2.966284,18.57
150.0,5.369683,5.35399,0.01569291,2.8956,3.515254,18.57
152.0,5.815443,5.79975,0.01569291,3.19383,3.994606,18.57
154.0,6.180823,6.16513,0.01569291,3.45242,4.390536,18.57
156.0,6.457723,6.44203,0.01569291,3.66375,4.695124,18.57
158.0,6.643933,6.62824,0.01569291,3.82358,4.906312,18.57
160.0,6.742683,6.72699,0.01569291,3.93109,5.027463,18.57
162.0,6.762093,6.7464,0.01569291,3.98876,5.066806,18.57
164.0,6.714253,6.69856,0.01569291,4.00201,5.036532,18.57
166.0,6.614263,6.59857,0.01569291,3.97867,4.951832,18.57
168.0,6.479093,6.4634,0.01569291,3.92829,4.829751,18.57
170.0,6.326443,6.31075,0.01569291,3.86139,4.688058,18.57
172.0,6.173593,6.1579,0.01569291,3.78862,4.544083,18.57
174.0,6.036333,6.02064,0.01569291,3.72003,4.413676,18.57
176.0,5.928043,5.91235,0.01569291,3.66427,4.310246,18.57
178.0,5.858833,5.84314,0.01569291,3.628,4.24394,18.57
180.0,5.835052,5.81936,0.01569291,3.61544,4.221127,18.57
0.0,2.50832e+28,2.50832e+28,0.008257766,1.0,0.0,19.57
2.0,15752800.0,15752800.0,0.008257766,1.0074,115715.0,19.57
4.0,948846.0,948846.0,0.008257766,0.97027,-29073.55,19.57
6.0,170943.0,170943.0,0.008257766,0.884038,-22423.13,19.57
8.0,47946.51,47946.5,0.008257766,0.782552,-13322.91,19.57
10.0,17471.11,17471.1,0.008257766,0.694898,-7670.866,19.57
12.0,7753.588,7753.58,0.008257766,0.638054,-4398.342,19.57
14.0,4055.768,4055.76,0.008257766,0.61669,-2520.905,19.57
16.0,2417.918,2417.91,0.008257766,0.625285,-1448.988,19.57
18.0,1577.868,1577.86,0.008257766,0.651349,-844.5938,19.57
20.0,1083.648,1083.64,0.008257766,0.679174,-511.8902,19.57
22.0,759.1302,759.122,0.008257766,0.693623,-335.3119,19.57
24.0,530.6472,530.639,0.008257766,0.683489,-245.7328,19.57
26.0,364.8323,364.824,0.008257766,0.643949,-201.7224,19.57
28.0,244.7223,244.714,0.008257766,0.577799,-178.8199,19.57
30.0,160.1353,160.127,0.008257766,0.495298,-163.1757,19.57
32.0,103.7233,103.715,0.008257766,0.412678,-147.6186,19.57
34.0,69.41376,69.4055,0.008257766,0.349584,-129.1473,19.57
36.0,51.85096,51.8427,0.008257766,0.325862,-107.2684,19.57
38.0,46.26406,46.2558,0.008257766,0.358221,-82.88543,19.57
40.0,48.49026,48.482,0.008257766,0.457302,-57.54527,19.57
42.0,55.03446,55.0262,0.008257766,0.625609,-32.93496,19.57
44.0,63.11286,63.1046,0.008257766,0.856602,-10.5653,19.57
46.0,70.65706,70.6488,0.008257766,1.1351,8.409627,19.57
48.0,76.27856,76.2703,0.008257766,1.43888,23.2661,19.57
50.0,79.19756,79.1893,0.008257766,1.74131,33.71596,19.57
52.0,79.14516,79.1369,0.008257766,2.01448,39.85703,19.57
54.0,76.25295,76.2447,0.008257766,2.23261,42.09878,19.57
56.0,70.93685,70.9286,0.008257766,2.37506,41.06946,19.57
58.0,63.78846,63.7802,0.008257766,2.42877,37.52477,19.57
60.0,55.47726,55.469,0.008257766,2.38972,32.2623,19.57
62.0,46.67126,46.663,0.008257766,2.26332,26.05055,19.57
64.0,37.97616,37.9679,0.008257766,2.06382,19.57525,19.57
66.0,29.89436,29.8861,0.008257766,1.81268,13.40256,19.57
68.0,22.80246,22.7942,0.008257766,1.53634,7.960393,19.57
70.0,16.94406,16.9358,0.008257766,1.26353,3.533962,19.57
72.0,12.43546,12.4272,0.008257766,1.0225,0.273641,19.57
74.0,9.280568,9.27231,0.008257766,0.83841,-1.78868,19.57
76.0,7.391568,7.38331,0.008257766,0.731198,-2.717278,19.57
78.0,6.612418,6.60416,0.008257766,0.714038,-2.648178,19.57
80.0,6.742818,6.73456,0.008257766,0.792493,-1.765545,19.57
82.0,7.560348,7.55209,0.008257766,0.964395,-0.2791241,19.57
84.0,8.839727,8.83147,0.008257766,1.22037,1.596246,19.57
86.0,10.36816,10.3599,0.008257766,1.54492,3.657029,19.57
88.0,11.95676,11.9485,0.008257766,1.91785,5.722299,19.57
90.0,13.44776,13.4395,0.008257766,2.316,7.6413,19.57
92.0,14.71846,14.7102,0.008257766,2.71501,9.297315,19.57
94.0,15.68196,15.6737,0.008257766,3.091,10.60853,19.57
96.0,16.28566,16.2774,0.008257766,3.42211,11.5267,19.57
98.0,16.50756,16.4993,0.008257766,3.68979,12.03371,19.57
100.0,16.35276,16.3445,0.008257766,3.87975,12.13786,19.57
102.0,15.84756,15.8393,0.008257766,3.98255,11.86831,19.57
104.0,15.03486,15.0266,0.008257766,3.99397,11.27047,19.57
106.0,13.96916,13.9609,0.008257766,3.91494,10.40099,19.57
108.0,12.71216,12.7039,0.008257766,3.75131,9.323433,19.57
110.0,11.32816,11.3199,0.008257766,3.51332,8.103812,19.57
112.0,9.881418,9.87316,0.008257766,3.21491,6.807796,19.57
114.0,8.432598,8.42434,0.008257766,2.87288,5.497356,19.57
116.0,7.036928,7.02867,0.008257766,2.50594,4.228829,19.57
118.0,5.742298,5.73404,0.008257766,2.13373,3.051096,19.57
120.0,4.588048,4.57979,0.008257766,1.77576,2.004339,19.57
122.0,3.604218,3.59596,0.008257766,1.45047,1.119356,19.57
124.0,2.811188,2.80293,0.008257766,1.17427,0.4172003,19.57
126.0,2.219658,2.2114,0.008257766,0.960744,-0.09069508,19.57
128.0,1.831078,1.82282,0.008257766,0.819975,-0.4020118,19.57
130.0,1.638278,1.63002,0.008257766,0.758074,-0.5228276,19.57
132.0,1.626478,1.61822,0.008257766,0.776915,-0.4670301,19.57
134.0,1.774448,1.76619,0.008257766,0.874093,-0.2555969,19.57
136.0,2.055938,2.04768,0.008257766,1.04314,0.0850253,19.57
138.0,2.441138,2.43288,0.008257766,1.27393,0.5249118,19.57
140.0,2.898328,2.89007,0.008257766,1.55334,1.032459,19.57
142.0,3.395388,3.38713,0.008257766,1.86607,1.575848,19.57
144.0,3.901338,3.89308,0.008257766,2.19551,2.124376,19.57
146.0,4.387738,4.37948,0.008257766,2.52478,2.649868,19.57
148.0,4.829798,4.82154,0.008257766,2.83771,3.127792,19.57
150.0,5.207388,5.19913,0.008257766,3.11977,3.53823,19.57
152.0,5.505658,5.4974,0.008257766,3.35884,3.866503,19.57
154.0,5.715388,5.70713,0.008257766,3.54593,4.103571,19.57
156.0,5.833128,5.82487,0.008257766,3.67553,4.246111,19.57
158.0,5.860898,5.85264,0.008257766,3.74588,4.296273,19.57
160.0,5.805758,5.7975,0.008257766,3.75892,4.26123,19.57
162.0,5.679098,5.67084,0.008257766,3.72,4.152459,19.57
164.0,5.495718,5.48746,0.008257766,3.63746,3.984851,19.57
166.0,5.272908,5.26465,0.008257766,3.52199,3.775769,19.57
168.0,5.029248,5.02099,0.008257766,3.38581,3.543858,19.57
170.0,4.783638,4.77538,0.008257766,3.24191,3.308076,19.57
172.0,4.554108,4.54585,0.008257766,3.10309,3.086504,19.57
174.0,4.356938,4.34868,0.008257766,2.9812,2.895467,19.57
176.0,4.205748,4.19749,0.008257766,2.88633,2.748622,19.57
178.0,4.110778,4.10252,0.008257766,2.82619,2.656248,19.57
180.0,4.078398,4.07014,0.008257766,2.8056,2.624734,19.57
0.0,2.28799e+28,2.28799e+28,0.004586755,1.0,0.0,20.5
2.0,14346700.0,14346700.0,0.004586755,1.00584,83297.35,20.5
4.0,857772.0,857772.0,0.004586755,0.961608,-34246.43,20.5
6.0,153394.0,153394.0,0.004586755,0.869675,-22986.84,20.5
8.0,42899.7,42899.7,0.004586755,0.767608,-12987.81,20.5
10.0,15717.8,15717.8,0.004586755,0.685367,-7215.609,20.5
12.0,7081.844,7081.84,0.004586755,0.638897,-4002.64,20.5
14.0,3782.365,3782.36,0.004586755,0.630503,-2216.599,20.5
16.0,2298.065,2298.06,0.004586755,0.65152,-1229.171,20.5
18.0,1516.165,1516.16,0.004586755,0.686152,-693.4984,20.5
20.0,1041.895,1041.89,0.004586755,0.715893,-413.4831,20.5
22.0,722.7206,722.716,0.004586755,0.72395,-275.5812,20.5
24.0,495.0566,495.052,0.004586755,0.699056,-213.1221,20.5
26.0,329.7676,329.763,0.004586755,0.638116,-187.0155,20.5
28.0,211.4446,211.44,0.004586755,0.547311,-174.8889,20.5
30.0,130.1926,130.188,0.004586755,0.441472,-164.7131,20.5
32.0,78.37778,78.3732,0.004586755,0.341874,-150.8815,20.5
34.0,49.40979,49.4052,0.004586755,0.272809,-131.7052,20.5
36.0,37.37769,37.3731,0.004586755,0.257534,-107.7592,20.5
38.0,37.01799,37.0134,0.004586755,0.314247,-80.78102,20.5
40.0,43.79099,43.7864,0.004586755,0.452784,-52.92397,20.5
42.0,53.96099,53.9564,0.004586755,0.67252,-26.27602,20.5
44.0,64.63748,64.6329,0.004586755,0.961836,-2.564708,20.5
46.0,73.76408,73.7595,0.004586755,1.2992,16.98754,20.5
48.0,80.05718,80.0526,0.004586755,1.65567,31.70384,20.5
50.0,82.90578,82.9012,0.004586755,1.99848,41.42136,20.5
52.0,82.24468,82.2401,0.004586755,2.29508,46.40947,20.5
54.0,78.41669,78.4121,0.004586755,2.51719,47.26421,20.5
56.0,72.03458,72.03,0.004586755,2.64421,44.7922,20.5
58.0,63.85609,63.8515,0.004586755,2.66564,39.90083,20.5
60.0,54.67678,54.6722,0.004586755,2.58221,33.50237,20.5
62.0,45.24569,45.2411,0.004586755,2.40567,26.43775,20.5
64.0,36.20609,36.2015,0.004586755,2.1573,19.42303,20.5
66.0,28.05939,28.0548,0.004586755,1.86547,13.01793,20.5
68.0,21.14999,21.1454,0.004586755,1.56246,7.613649,20.5
70.0,15.66759,15.663,0.004586755,1.28111,3.437891,20.5
72.0,11.66189,11.6573,0.004586755,1.05152,0.5713827,20.5
74.0,9.066547,9.06196,0.004586755,0.898296,-1.026503,20.5
76.0,7.727547,7.72296,0.004586755,0.838488,-1.488503,20.5
78.0,7.432327,7.42774,0.004586755,0.880418,-1.009489,20.5
80.0,7.937677,7.93309,0.004586755,1.02343,0.1817221,20.5
82.0,8.993847,8.98926,0.004586755,1.25846,1.847139,20.5
84.0,10.36399,10.3594,0.004586755,1.56936,3.760029,20.5
86.0,11.83809,11.8335,0.004586755,1.9346,5.718947,20.5
88.0,13.24229,13.2377,0.004586755,2.3294,7.557439,20.5
90.0,14.44319,14.4386,0.004586755,2.72779,9.148356,20.5
92.0,15.34819,15.3436,0.004586755,3.10462,10.40453,20.5
94.0,15.90309,15.8985,0.004586755,3.43724,11.27638,20.5
96.0,16.08759,16.083,0.004586755,3.70686,11.74764,20.5
98.0,15.90979,15.9052,0.004586755,3.89945,11.82978,20.5
100.0,15.39939,15.3948,0.004586755,4.00623,11.55553,20.5
102.0,14.60199,14.5974,0.004586755,4.02376,10.97305,20.5
104.0,13.57319,13.5686,0.004586755,3.95375,10.1402,20.5
106.0,12.37359,12.369,0.004586755,3.80254,9.119555,20.5
108.0,11.06479,11.0602,0.004586755,3.58045,7.974453,20.5
110.0,9.706078,9.70149,0.004586755,3.30097,6.765706,20.5
112.0,8.352327,8.34774,0.004586755,2.97996,5.549495,20.5
114.0,7.051967,7.04738,0.004586755,2.63474,4.375434,20.5
116.0,5.846107,5.84152,0.004586755,2.28325,3.285675,20.5
118.0,4.767887,4.7633,0.004586755,1.94319,2.314248,20.5
120.0,3.842217,3.83763,0.004586755,1.63129,1.486893,20.5
122.0,3.085787,3.0812,0.004586755,1.36252,0.8210224,20.5
124.0,2.507347,2.50276,0.004586755,1.14948,0.3260589,20.5
126.0,2.108037,2.10345,0.004586755,1.00185,0.003892725,20.5
128.0,1.882057,1.87747,0.004586755,0.92589,-0.1506434,20.5
130.0,1.817317,1.81273,0.004586755,0.92423,-0.1489868,20.5
132.0,1.896307,1.89172,0.004586755,0.995686,-0.008216055,20.5
134.0,2.097137,2.09255,0.004586755,1.13534,0.2499924,20.5
136.0,2.394637,2.39005,0.004586755,1.3348,0.6006325,20.5
138.0,2.761527,2.75694,0.004586755,1.58263,1.016629,20.5
140.0,3.169717,3.16513,0.004586755,1.86501,1.470146,20.5
142.0,3.591567,3.58698,0.004586755,2.16648,1.933778,20.5
144.0,4.001047,3.99646,0.004586755,2.47085,2.381747,20.5
146.0,4.374876,4.37029,0.004586755,2.76211,2.790987,20.5
148.0,4.693427,4.68884,0.004586755,3.02536,3.142065,20.5
150.0,4.941477,4.93689,0.004586755,3.24768,3.419936,20.5
152.0,5.108677,5.10409,0.004586755,3.41885,3.614409,20.5
154.0,5.189797,5.18521,0.004586755,3.53189,3.720386,20.5
156.0,5.184687,5.1801,0.004586755,3.58344,3.737841,20.5
158.0,5.098027,5.09344,0.004586755,3.5739,3.671566,20.5
160.0,4.938797,4.93421,0.004586755,3.50727,3.530637,20.5
162.0,4.719627,4.71504,0.004586755,3.39087,3.327764,20.5
164.0,4.455947,4.45136,0.004586755,3.23481,3.078448,20.5
166.0,4.165037,4.16045,0.004586755,3.05132,2.800042,20.5
168.0,3.865097,3.86051,0.004586755,2.85396,2.510804,20.5
170.0,3.574257,3.56967,0.004586755,2.65675,2.228907,20.5
172.0,3.309627,3.30504,0.004586755,2.47335,1.971512,20.5
174.0,3.086487,3.0819,0.004586755,2.31623,1.753939,20.5
176.0,2.917507,2.91292,0.004586755,2.19591,1.588897,20.5
178.0,2.812187,2.8076,0.004586755,2.12039,1.485927,20.5
180.0,2.776427,2.77184,0.004586755,2.09466,1.450948,20.5
